Profundidade[m]	Produtividade_Primaria[gC/m²/yr]
5627.0372	180.8338557
5627.1896	180.8338557
5627.342	180.8338557
5627.4944	180.8338557
5627.6468	180.8378821
5627.7992	180.8338557
5627.9516	180.8338557
5628.104	180.8338557
5628.2564	180.8378821
5628.4088	180.8338557
5628.5612	180.8338557
5628.7136	180.8338557
5628.866	180.8378821
5629.0184	180.8338557
5629.1708	180.8338557
5629.3232	180.8338557
5629.4756	180.8338557
5629.628	180.8378821
5629.7804	180.8338557
5629.9328	180.8338557
5630.0852	180.8338557
5630.2376	180.8378821
5630.39	180.8338557
5630.5424	180.8338557
5630.6948	180.8338557
5630.8472	180.8378821
5630.9996	180.8338557
5631.152	180.8338557
5631.3044	180.8338557
5631.4568	180.8338557
5631.6092	180.8378821
5631.7616	180.8338557
5631.914	180.8338557
5632.0664	180.8338557
5632.2188	180.8378821
5632.3712	180.8338557
5632.5236	180.8338557
5632.676	180.8338557
5632.8284	180.8378821
5632.9808	180.8338557
5633.1332	180.8338557
5633.2856	180.8338557
5633.438	180.8338557
5633.5904	180.8378821
5633.7428	180.8338557
5633.8952	180.8338557
5634.0476	180.8338557
5634.2	180.8378821
5634.3524	180.8338557
5634.5048	180.8338557
5634.6572	180.8338557
5634.8096	180.8378821
5634.962	180.8338557
5635.1144	180.8338557
5635.2668	180.8338557
5635.4192	180.8338557
5635.5716	180.8378821
5635.724	180.8338557
5635.8764	180.8338557
5636.0288	180.8338557
5636.1812	180.8378821
5636.3336	180.8338557
5636.486	180.8338557
5636.6384	180.8338557
5636.7908	180.8378821
5636.9432	180.8338557
5637.0956	180.8338557
5637.248	180.8338557
5637.4004	180.8338557
5637.5528	180.8378821
5637.7052	180.8338557
5637.8576	180.8338557
5638.01	180.8338557
5638.1624	180.8378821
5638.3148	180.8338557
5638.4672	180.8338557
5638.6196	180.8338557
5638.772	180.8378821
5638.9244	180.8338557
5639.0768	180.8338557
5639.2292	180.8338557
5639.3816	180.8338557
5639.534	180.8378821
5639.6864	180.8338557
5639.8388	180.8338557
5639.9912	180.8338557
5640.1436	180.8378821
5640.296	180.8338557
5640.4484	180.8338557
5640.6008	180.8338557
5640.7532	180.8378821
5640.9056	180.8338557
5641.058	180.8338557
5641.2104	180.8338557
5641.3628	180.8338557
5641.5152	180.8378821
5641.6676	180.8338557
5641.82	180.8338557
5641.9724	180.8338557
5642.1248	180.8378821
5642.2772	180.8338557
5642.4296	180.8338557
5642.582	180.8338557
5642.7344	180.8378821
5642.8868	180.8338557
5643.0392	180.8338557
5643.1916	180.8338557
5643.344	180.8378821
5643.4964	180.8338557
5643.6488	180.8338557
5643.8012	180.8338557
5643.9536	180.8338557
5644.106	180.8378821
5644.2584	180.8338557
5644.4108	180.8338557
5644.5632	180.8338557
5644.7156	180.8378821
5644.868	180.8338557
5645.0204	180.8338557
5645.1728	180.8338557
5645.3252	180.8378821
5645.4776	180.8338557
5645.63	180.8338557
5645.7824	180.8338557
5645.9348	180.8338557
5646.0872	180.8378821
5646.2396	180.8338557
5646.392	180.8338557
5646.5444	180.8338557
5646.6968	180.8378821
5646.8492	180.8338557
5647.0016	180.8338557
5647.154	180.8338557
5647.3064	180.8378821
5647.4588	180.8338557
5647.6112	180.8338557
5647.7636	180.8338557
5647.916	180.8338557
5648.0684	180.8378821
5648.2208	180.8338557
5648.3732	180.8338557
5648.5256	180.8338557
5648.678	180.8378821
5648.8304	180.8338557
5648.9828	180.8338557
5649.1352	180.8338557
5649.2876	180.8378821
5649.44	180.8338557
5649.5924	180.8338557
5649.7448	180.8338557
5649.8972	180.8338557
5650.0496	180.8378821
5650.202	180.8338557
5650.3544	180.8338557
5650.5068	180.8338557
5650.6592	180.8378821
5650.8116	180.8338557
5650.964	180.8338557
5651.1164	180.8338557
5651.2688	180.8378821
5651.4212	180.8338557
5651.5736	180.8338557
5651.726	180.8338557
5651.8784	180.8338557
5652.0308	180.8378821
5652.1832	180.8338557
5652.3356	180.8338557
5652.488	180.8338557
5652.6404	180.8378821
5652.7928	180.8338557
5652.9452	180.8338557
5653.0976	180.8338557
5653.25	180.8378821
5653.4024	180.8338557
5653.5548	180.8338557
5653.7072	180.8338557
5653.8596	180.8338557
5654.012	180.8378821
5654.1644	180.8338557
5654.3168	180.8338557
5654.4692	180.8338557
5654.6216	180.8378821
5654.774	180.8338557
5654.9264	180.8338557
5655.0788	180.8338557
5655.2312	180.8378821
5655.3836	180.8338557
5655.536	180.8338557
5655.6884	180.8338557
5655.8408	180.8338557
5655.9932	180.8378821
5656.1456	180.8338557
5656.298	180.8338557
5656.4504	180.8338557
5656.6028	180.8378821
5656.7552	180.8338557
5656.9076	180.8338557
5657.06	180.8338557
5657.2124	180.8378821
5657.3648	180.8338557
5657.5172	180.8338557
5657.6696	180.8338557
5657.822	180.8378821
5657.9744	180.8338557
5658.1268	180.8338557
5658.2792	180.8338557
5658.4316	180.8338557
5658.584	180.8378821
5658.7364	180.8338557
5658.8888	180.8338557
5659.0412	180.8338557
5659.1936	180.8378821
5659.346	180.8338557
5659.4984	180.8338557
5659.6508	180.8338557
5659.8032	180.8378821
5659.9556	180.8338557
5660.108	180.8338557
5660.2604	180.8338557
5660.4128	180.8338557
5660.5652	180.8378821
5660.7176	180.8338557
5660.87	180.8338557
5661.0224	180.8338557
5661.1748	180.8378821
5661.3272	180.8338557
5661.4796	180.8338557
5661.632	180.8338557
5661.7844	180.8378821
5661.9368	180.8338557
5662.0892	180.8338557
5662.2416	180.8338557
5662.394	180.8338557
5662.5464	180.8378821
5662.6988	180.8338557
5662.8512	180.8338557
5663.0036	180.8338557
5663.156	180.8378821
5663.3084	180.8338557
5663.4608	180.8338557
5663.6132	180.8338557
5663.7656	180.8378821
5663.918	180.8338557
5664.0704	180.8338557
5664.2228	180.8338557
5664.3752	180.8338557
5664.5276	180.8378821
5664.68	180.8338557
5664.8324	180.8338557
5664.9848	180.8338557
5665.1372	180.8378821
5665.2896	180.8338557
5665.442	180.8338557
5665.5944	180.8338557
5665.7468	180.8378821
5665.8992	180.8338557
5666.0516	180.8338557
5666.204	180.8338557
5666.3564	180.8338557
5666.5088	180.8378821
5666.6612	180.8338557
5666.8136	180.8338557
5666.966	180.8338557
5667.1184	180.8378821
5667.2708	180.8338557
5667.4232	180.8338557
5667.5756	180.8338557
5667.728	180.8378821
5667.8804	180.8338557
5668.0328	180.8338557
5668.1852	180.8338557
5668.3376	180.8338557
5668.49	180.8378821
5668.6424	180.8338557
5668.7948	180.8338557
5668.9472	180.8338557
5669.0996	180.8378821
5669.252	180.8338557
5669.4044	180.8338557
5669.5568	180.8338557
5669.7092	180.8378821
5669.8616	180.8338557
5670.014	180.8338557
5670.1664	180.8338557
5670.3188	180.8338557
5670.4712	180.8378821
5670.6236	180.8338557
5670.776	180.8338557
5670.9284	180.8338557
5671.0808	180.8378821
5671.2332	180.8338557
5671.3856	180.8338557
5671.538	180.8338557
5671.6904	180.8378821
5671.8428	180.8338557
5671.9952	180.8338557
5672.1476	180.8338557
5672.3	180.8338557
5672.4524	180.8378821
5672.6048	180.8338557
5672.7572	180.8459353
5672.9096	180.8298295
5673.062	180.8298295
5673.2144	180.8298295
5673.3668	180.8298295
5673.5192	180.8298295
5673.6716	180.8298295
5673.824	180.8700989
5673.9764	180.8298295
5674.1288	180.8298295
5674.2812	180.8298295
5674.4336	180.8298295
5674.586	180.8298295
5674.7384	180.8298295
5674.8908	180.8298295
5675.0432	180.8700989
5675.1956	180.8298295
5675.348	180.8298295
5675.5004	180.8298295
5675.6528	180.8298295
5675.8052	180.8298295
5675.9576	180.8298295
5676.11	180.8298295
5676.2624	180.8700989
5676.4148	180.8298295
5676.5672	180.8298295
5676.7196	180.8298295
5676.872	180.8298295
5677.0244	180.8298295
5677.1768	180.8298295
5677.3292	180.8298295
5677.4816	180.8700989
5677.634	180.8298295
5677.7864	180.8298295
5677.9388	180.8298295
5678.0912	180.8298295
5678.2436	180.8298295
5678.396	180.8298295
5678.5484	180.8298295
5678.7008	180.8700989
5678.8532	180.8298295
5679.0056	180.8298295
5679.158	180.8298295
5679.3104	180.8298295
5679.4628	180.8298295
5679.6152	180.8298295
5679.7676	180.8298295
5679.92	180.8700989
5680.0724	180.8298295
5680.2248	180.8298295
5680.3772	180.8298295
5680.5296	180.8298295
5680.682	180.8298295
5680.8344	180.8298295
5680.9868	180.8298295
5681.1392	180.8298295
5681.2916	180.8700989
5681.444	180.8298295
5681.5964	180.8298295
5681.7488	180.8298295
5681.9012	180.8298295
5682.0536	180.8298295
5682.206	180.8298295
5682.3584	180.8298295
5682.5108	180.8700989
5682.6632	180.8298295
5682.8156	180.8298295
5682.968	180.8298295
5683.1204	180.8298295
5683.2728	180.8298295
5683.4252	180.8298295
5683.5776	180.8298295
5683.73	180.8700989
5683.8824	180.8298295
5684.0348	180.8298295
5684.1872	180.8298295
5684.3396	180.8298295
5684.492	180.8298295
5684.6444	180.8298295
5684.7968	180.8298295
5684.9492	180.8700989
5685.1016	180.8298295
5685.254	180.8298295
5685.4064	180.8298295
5685.5588	180.8298295
5685.7112	180.8298295
5685.8636	180.8298295
5686.016	180.8298295
5686.1684	180.8700989
5686.3208	180.8298295
5686.4732	180.8298295
5686.6256	180.8298295
5686.778	180.8298295
5686.9304	180.8298295
5687.0828	180.8298295
5687.2352	180.8298295
5687.3876	180.8700989
5687.54	180.8298295
5687.6924	180.8298295
5687.8448	180.8298295
5687.9972	180.8298295
5688.1496	739.3847546
5688.302	781.0897573
5688.4544	781.0897573
5688.6068	781.0897573
5688.7592	781.737332
5688.9116	781.0897573
5689.064	781.0897573
5689.2164	781.0897573
5689.3688	781.0897573
5689.5212	781.0897573
5689.6736	781.737332
5689.826	781.0897573
5689.9784	781.0897573
5690.1308	781.0897573
5690.2832	781.0897573
5690.4356	781.0897573
5690.588	781.0897573
5690.7404	781.737332
5690.8928	781.0897573
5691.0452	781.0897573
5691.1976	781.0897573
5691.35	781.0897573
5691.5024	781.0897573
5691.6548	781.737332
5691.8072	781.0897573
5691.9596	781.0897573
5692.112	781.0897573
5692.2644	781.0897573
5692.4168	781.0897573
5692.5692	781.737332
5692.7216	781.0897573
5692.874	781.0897573
5693.0264	781.0897573
5693.1788	781.0897573
5693.3312	781.0897573
5693.4836	781.737332
5693.636	781.0897573
5693.7884	781.0897573
5693.9408	781.0897573
5694.0932	781.0897573
5694.2456	781.0897573
5694.398	781.737332
5694.5504	781.0897573
5694.7028	781.0897573
5694.8552	781.0897573
5695.0076	781.0897573
5695.16	781.0897573
5695.3124	781.737332
5695.4648	781.0897573
5695.6172	781.0897573
5695.7696	781.0897573
5695.922	781.0897573
5696.0744	781.0897573
5696.2268	781.737332
5696.3792	781.0897573
5696.5316	781.0897573
5696.684	781.0897573
5696.8364	781.0897573
5696.9888	781.0897573
5697.1412	781.737332
5697.2936	781.0897573
5697.446	781.0897573
5697.5984	781.0897573
5697.7508	781.0897573
5697.9032	781.0897573
5698.0556	781.737332
5698.208	781.0897573
5698.3604	781.0897573
5698.5128	781.0897573
5698.6652	781.0897573
5698.8176	781.0897573
5698.97	781.0897573
5699.1224	781.737332
5699.2748	781.0897573
5699.4272	781.0897573
5699.5796	781.0897573
5699.732	781.0897573
5699.8844	781.0897573
5700.0368	781.737332
5700.1892	781.0897573
5700.3416	781.0897573
5700.494	781.0897573
5700.6464	781.0897573
5700.7988	781.0897573
5700.9512	781.737332
5701.1036	781.0897573
5701.256	781.0897573
5701.4084	781.0897573
5701.5608	781.0897573
5701.7132	781.0897573
5701.8656	781.737332
5702.018	781.0897573
5702.1704	781.0897573
5702.3228	781.0897573
5702.4752	781.0897573
5702.6276	781.0897573
5702.78	781.737332
5702.9324	781.0897573
5703.0848	781.0897573
5703.2372	781.0897573
5703.3896	781.0897573
5703.542	781.0897573
5703.6944	781.737332
5703.8468	781.0897573
5703.9992	781.0897573
5704.1516	781.0897573
5704.304	781.0897573
5704.4564	781.0897573
5704.6088	781.737332
5704.7612	781.0897573
5704.9136	781.0897573
5705.066	781.0897573
5705.2184	781.0897573
5705.3708	781.0897573
5705.5232	781.737332
5705.6756	781.0897573
5705.828	781.0897573
5705.9804	781.0897573
5706.1328	781.0897573
5706.2852	781.0897573
5706.4376	781.737332
5706.59	781.0897573
5706.7424	781.0897573
5706.8948	781.0897573
5707.0472	781.0897573
5707.1996	781.0897573
5707.352	781.737332
5707.5044	781.0897573
5707.6568	781.0897573
5707.8092	781.0897573
5707.9616	781.0897573
5708.114	781.0897573
5708.2664	781.0897573
5708.4188	781.737332
5708.5712	781.0897573
5708.7236	781.0897573
5708.876	781.0897573
5709.0284	781.0897573
5709.1808	781.0897573
5709.3332	781.737332
5709.4856	781.0897573
5709.638	781.0897573
5709.7904	781.0897573
5709.9428	781.0897573
5710.0952	781.0897573
5710.2476	781.737332
5710.4	781.0897573
5710.5524	781.0897573
5710.7048	781.0897573
5710.8572	781.0897573
5711.0096	781.0897573
5711.162	781.737332
5711.3144	781.0897573
5711.4668	781.0897573
5711.6192	781.0897573
5711.7716	781.0897573
5711.924	781.0897573
5712.0764	781.737332
5712.2288	781.0897573
5712.3812	781.0897573
5712.5336	781.0897573
5712.686	781.0897573
5712.8384	781.0897573
5712.9908	781.737332
5713.1432	781.0897573
5713.2956	781.0897573
5713.448	781.0897573
5713.6004	781.0897573
5713.7528	781.0897573
5713.9052	781.737332
5714.0576	781.0897573
5714.21	781.0897573
5714.3624	781.0897573
5714.5148	781.0897573
5714.6672	781.0897573
5714.8196	781.737332
5714.972	781.0897573
5715.1244	781.0897573
5715.2768	781.0897573
5715.4292	781.0897573
5715.5816	781.0897573
5715.734	781.737332
5715.8864	781.0897573
5716.0388	781.0897573
5716.1912	781.0897573
5716.3436	781.0897573
5716.496	781.0897573
5716.6484	781.0897573
5716.8008	781.737332
5716.9532	781.0897573
5717.1056	781.0897573
5717.258	781.0897573
5717.4104	781.0897573
5717.5628	781.0897573
5717.7152	781.737332
5717.8676	781.0897573
5718.02	781.0897573
5718.1724	781.0897573
5718.3248	781.0897573
5718.4772	781.0897573
5718.6296	781.737332
5718.782	781.0897573
5718.9344	781.0897573
5719.0868	781.0897573
5719.2392	781.0897573
5719.3916	781.0897573
5719.544	781.737332
5719.6964	781.0897573
5719.8488	781.0897573
5720.0012	781.0897573
5720.1536	781.0897573
5720.306	781.0897573
5720.4584	781.737332
5720.6108	781.0897573
5720.7632	781.0897573
5720.9156	781.0897573
5721.068	781.0897573
5721.2204	781.0897573
5721.3728	781.737332
5721.5252	781.0897573
5721.6776	781.0897573
5721.83	781.0897573
5721.9824	781.0897573
5722.1348	781.0897573
5722.2872	781.737332
5722.4396	781.0897573
5722.592	781.0897573
5722.7444	781.0897573
5722.8968	781.0897573
5723.0492	781.0897573
5723.2016	781.737332
5723.354	781.0897573
5723.5064	781.0897573
5723.6588	781.0897573
5723.8112	781.0897573
5723.9636	781.0897573
5724.116	781.737332
5724.2684	781.0897573
5724.4208	781.0897573
5724.5732	781.0897573
5724.7256	781.0897573
5724.878	781.0897573
5725.0304	781.0897573
5725.1828	781.737332
5725.3352	781.0897573
5725.4876	781.0897573
5725.64	781.0897573
5725.7924	781.0897573
5725.9448	781.0897573
5726.0972	781.737332
5726.2496	781.0897573
5726.402	781.0897573
5726.5544	781.0897573
5726.7068	781.0897573
5726.8592	781.0897573
5727.0116	781.737332
5727.164	781.0897573
5727.3164	781.0897573
5727.4688	781.0897573
5727.6212	781.0897573
5727.7736	781.0897573
5727.926	781.737332
5728.0784	781.0897573
5728.2308	781.0897573
5728.3832	781.0897573
5728.5356	781.0897573
5728.688	781.0897573
5728.8404	781.737332
5728.9928	781.0897573
5729.1452	781.0897573
5729.2976	781.0897573
5729.45	781.0897573
5729.6024	781.0897573
5729.7548	781.737332
5729.9072	781.0897573
5730.0596	781.0897573
5730.212	781.0897573
5730.3644	781.0897573
5730.5168	781.0897573
5730.6692	781.737332
5730.8216	781.0897573
5730.974	781.0897573
5731.1264	781.0897573
5731.2788	781.0897573
5731.4312	781.0897573
5731.5836	781.737332
5731.736	781.0897573
5731.8884	781.0897573
5732.0408	781.0897573
5732.1932	781.0897573
5732.3456	781.0897573
5732.498	781.737332
5732.6504	781.0897573
5732.8028	781.0897573
5732.9552	781.0897573
5733.1076	781.0897573
5733.26	781.0897573
5733.4124	781.737332
5733.5648	781.0897573
5733.7172	781.0897573
5733.8696	781.0897573
5734.022	781.0897573
5734.1744	781.0897573
5734.3268	781.0897573
5734.4792	781.737332
5734.6316	781.0897573
5734.784	781.0897573
5734.9364	781.0897573
5735.0888	781.0897573
5735.2412	781.0897573
5735.3936	781.737332
5735.546	781.0897573
5735.6984	781.0897573
5735.8508	781.0897573
5736.0032	781.0897573
5736.1556	781.0897573
5736.308	781.737332
5736.4604	781.0897573
5736.6128	781.0897573
5736.7652	781.0897573
5736.9176	781.0897573
5737.07	781.0897573
5737.2224	781.737332
5737.3748	781.0897573
5737.5272	781.0897573
5737.6796	781.0897573
5737.832	781.0897573
5737.9844	781.0897573
5738.1368	781.737332
5738.2892	781.0897573
5738.4416	781.0897573
5738.594	781.0897573
5738.7464	781.0897573
5738.8988	781.0897573
5739.0512	781.737332
5739.2036	781.0897573
5739.356	781.0897573
5739.5084	781.0897573
5739.6608	781.0897573
5739.8132	781.0897573
5739.9656	781.737332
5740.118	781.0897573
5740.2704	781.0897573
5740.4228	781.0897573
5740.5752	781.0897573
5740.7276	781.0897573
5740.88	781.737332
5741.0324	781.0897573
5741.1848	781.0897573
5741.3372	781.0897573
5741.4896	781.0897573
5741.642	781.0897573
5741.7944	781.737332
5741.9468	781.0897573
5742.0992	781.0897573
5742.2516	781.0897573
5742.404	781.0897573
5742.5564	781.0897573
5742.7088	781.0897573
5742.8612	781.737332
5743.0136	781.0897573
5743.166	781.0897573
5743.3184	781.0897573
5743.4708	781.0897573
5743.6232	781.0897573
5743.7756	781.737332
5743.928	781.0897573
5744.0804	781.0897573
5744.2328	781.0897573
5744.3852	781.0897573
5744.5376	781.0897573
5744.69	781.737332
5744.8424	781.0897573
5744.9948	781.0897573
5745.1472	781.0897573
5745.2996	781.0897573
5745.452	781.0897573
5745.6044	781.737332
5745.7568	781.0897573
5745.9092	781.0897573
5746.0616	781.0897573
5746.214	781.0897573
5746.3664	781.0897573
5746.5188	781.737332
5746.6712	781.0897573
5746.8236	781.0897573
5746.976	781.0897573
5747.1284	781.0897573
5747.2808	781.0897573
5747.4332	781.737332
5747.5856	781.0897573
5747.738	781.0897573
5747.8904	781.0897573
5748.0428	781.0897573
5748.1952	781.0897573
5748.3476	781.737332
