Profundidade[m]	Taxa_de_sedimentacao[cm/ka]
5657.2124	3.07580528
5657.3648	3.075743204
5657.5172	3.075743204
5657.6696	3.075743204
5657.822	3.07580528
5657.9744	3.075743204
5658.1268	3.075743204
5658.2792	3.075743204
5658.4316	3.075743204
5658.584	3.07580528
5658.7364	3.075743204
5658.8888	3.075743204
5659.0412	3.075743204
5659.1936	3.07580528
5659.346	3.075743204
5659.4984	3.075743204
5659.6508	3.075743204
5659.8032	3.07580528
5659.9556	3.075743204
5660.108	3.075743204
5660.2604	3.075743204
5660.4128	3.075743204
5660.5652	3.07580528
5660.7176	3.075743204
5660.87	3.075743204
5661.0224	3.075743204
5661.1748	3.07580528
5661.3272	3.075743204
5661.4796	3.075743204
5661.632	3.075743204
5661.7844	3.07580528
5661.9368	3.075743204
5662.0892	3.075743204
5662.2416	3.075743204
5662.394	3.075743204
5662.5464	3.07580528
5662.6988	3.075743204
5662.8512	3.075743204
5663.0036	3.075743204
5663.156	3.07580528
5663.3084	3.075743204
5663.4608	3.075743204
5663.6132	3.075743204
5663.7656	3.07580528
5663.918	3.075743204
5664.0704	3.075743204
5664.2228	3.075743204
5664.3752	3.075743204
5664.5276	3.07580528
5664.68	3.075743204
5664.8324	3.075743204
5664.9848	3.075743204
5665.1372	3.07580528
5665.2896	3.075743204
5665.442	3.075743204
5665.5944	3.075743204
5665.7468	3.07580528
5665.8992	3.075743204
5666.0516	3.075743204
5666.204	3.075743204
5666.3564	3.075743204
5666.5088	3.07580528
5666.6612	3.075743204
5666.8136	3.075743204
5666.966	3.075743204
5667.1184	3.07580528
5667.2708	3.075743204
5667.4232	3.075743204
5667.5756	3.075743204
5667.728	3.07580528
5667.8804	3.075743204
5668.0328	3.075743204
5668.1852	3.075743204
5668.3376	3.075743204
5668.49	3.07580528
5668.6424	3.075743204
5668.7948	3.075743204
5668.9472	3.075743204
5669.0996	3.07580528
5669.252	3.075743204
5669.4044	3.075743204
5669.5568	3.075743204
5669.7092	3.07580528
5669.8616	3.075743204
5670.014	3.075743204
5670.1664	3.075743204
5670.3188	3.075743204
5670.4712	3.07580528
5670.6236	3.075743204
5670.776	3.075743204
5670.9284	3.075743204
5671.0808	3.07580528
5671.2332	3.075743204
5671.3856	3.075743204
5671.538	3.075743204
5671.6904	3.07580528
5671.8428	3.075743204
5671.9952	3.075743204
5672.1476	3.075743204
5672.3	3.075743204
5672.4524	3.07580528
5672.6048	3.075743204
5672.7572	3.075929439
5672.9096	3.07568113
5673.062	3.07568113
5673.2144	3.07568113
5673.3668	3.07568113
5673.5192	3.07568113
5673.6716	3.07568113
5673.824	3.076301978
5673.9764	3.07568113
5674.1288	3.07568113
5674.2812	3.07568113
5674.4336	3.07568113
5674.586	3.07568113
5674.7384	3.07568113
5674.8908	3.07568113
5675.0432	3.076301978
5675.1956	3.07568113
5675.348	3.07568113
5675.5004	3.07568113
5675.6528	3.07568113
5675.8052	3.07568113
5675.9576	3.07568113
5676.11	3.07568113
5676.2624	3.076301978
5676.4148	3.07568113
5676.5672	3.07568113
5676.7196	3.07568113
5676.872	3.07568113
5677.0244	3.07568113
5677.1768	3.07568113
5677.3292	3.07568113
5677.4816	3.076301978
5677.634	3.07568113
5677.7864	3.07568113
5677.9388	3.07568113
5678.0912	3.07568113
5678.2436	3.07568113
5678.396	3.07568113
5678.5484	3.07568113
5678.7008	3.076301978
5678.8532	3.07568113
5679.0056	3.07568113
5679.158	3.07568113
5679.3104	3.07568113
5679.4628	3.07568113
5679.6152	3.07568113
5679.7676	3.07568113
5679.92	3.076301978
5680.0724	3.07568113
5680.2248	3.07568113
5680.3772	3.07568113
5680.5296	3.07568113
5680.682	3.07568113
5680.8344	3.07568113
5680.9868	3.07568113
5681.1392	3.07568113
5681.2916	3.076301978
5681.444	3.07568113
5681.5964	3.07568113
5681.7488	3.07568113
5681.9012	3.07568113
5682.0536	3.07568113
5682.206	3.07568113
5682.3584	3.07568113
5682.5108	3.076301978
5682.6632	3.07568113
5682.8156	3.07568113
5682.968	3.07568113
5683.1204	3.07568113
5683.2728	3.07568113
5683.4252	3.07568113
5683.5776	3.07568113
5683.73	3.076301978
5683.8824	3.07568113
5684.0348	3.07568113
5684.1872	3.07568113
5684.3396	3.07568113
5684.492	3.07568113
5684.6444	3.07568113
5684.7968	3.07568113
5684.9492	3.076301978
5685.1016	3.07568113
5685.254	3.07568113
5685.4064	3.07568113
5685.5588	3.07568113
5685.7112	3.07568113
5685.8636	3.07568113
5686.016	3.07568113
5686.1684	3.076301978
5686.3208	3.07568113
5686.4732	3.07568113
5686.6256	3.07568113
5686.778	3.07568113
5686.9304	3.07568113
5687.0828	3.07568113
5687.2352	3.07568113
5687.3876	3.076301978
5687.54	3.07568113
5687.6924	3.07568113
5687.8448	3.07568113
5687.9972	3.07568113
5688.1496	11.68711656
5688.302	12.33009709
5688.4544	12.33009709
5688.6068	12.33009709
5688.7592	12.34008097
5688.9116	12.33009709
5689.064	12.33009709
5689.2164	12.33009709
5689.3688	12.33009709
5689.5212	12.33009709
5689.6736	12.34008097
5689.826	12.33009709
5689.9784	12.33009709
5690.1308	12.33009709
5690.2832	12.33009709
5690.4356	12.33009709
5690.588	12.33009709
5690.7404	12.34008097
5690.8928	12.33009709
5691.0452	12.33009709
5691.1976	12.33009709
5691.35	12.33009709
5691.5024	12.33009709
5691.6548	12.34008097
5691.8072	12.33009709
5691.9596	12.33009709
5692.112	12.33009709
5692.2644	12.33009709
5692.4168	12.33009709
5692.5692	12.34008097
5692.7216	12.33009709
5692.874	12.33009709
5693.0264	12.33009709
5693.1788	12.33009709
5693.3312	12.33009709
5693.4836	12.34008097
5693.636	12.33009709
5693.7884	12.33009709
5693.9408	12.33009709
5694.0932	12.33009709
5694.2456	12.33009709
5694.398	12.34008097
5694.5504	12.33009709
5694.7028	12.33009709
5694.8552	12.33009709
5695.0076	12.33009709
5695.16	12.33009709
5695.3124	12.34008097
5695.4648	12.33009709
5695.6172	12.33009709
5695.7696	12.33009709
5695.922	12.33009709
5696.0744	12.33009709
5696.2268	12.34008097
5696.3792	12.33009709
5696.5316	12.33009709
5696.684	12.33009709
5696.8364	12.33009709
5696.9888	12.33009709
5697.1412	12.34008097
5697.2936	12.33009709
5697.446	12.33009709
5697.5984	12.33009709
5697.7508	12.33009709
5697.9032	12.33009709
5698.0556	12.34008097
5698.208	12.33009709
5698.3604	12.33009709
5698.5128	12.33009709
5698.6652	12.33009709
5698.8176	12.33009709
5698.97	12.33009709
5699.1224	12.34008097
5699.2748	12.33009709
5699.4272	12.33009709
5699.5796	12.33009709
5699.732	12.33009709
5699.8844	12.33009709
5700.0368	12.34008097
5700.1892	12.33009709
5700.3416	12.33009709
5700.494	12.33009709
5700.6464	12.33009709
5700.7988	12.33009709
5700.9512	12.34008097
5701.1036	12.33009709
5701.256	12.33009709
5701.4084	12.33009709
5701.5608	12.33009709
5701.7132	12.33009709
5701.8656	12.34008097
5702.018	12.33009709
5702.1704	12.33009709
5702.3228	12.33009709
5702.4752	12.33009709
5702.6276	12.33009709
5702.78	12.34008097
5702.9324	12.33009709
5703.0848	12.33009709
5703.2372	12.33009709
5703.3896	12.33009709
5703.542	12.33009709
5703.6944	12.34008097
5703.8468	12.33009709
5703.9992	12.33009709
5704.1516	12.33009709
5704.304	12.33009709
5704.4564	12.33009709
5704.6088	12.34008097
5704.7612	12.33009709
5704.9136	12.33009709
5705.066	12.33009709
5705.2184	12.33009709
5705.3708	12.33009709
5705.5232	12.34008097
5705.6756	12.33009709
5705.828	12.33009709
5705.9804	12.33009709
5706.1328	12.33009709
5706.2852	12.33009709
5706.4376	12.34008097
5706.59	12.33009709
5706.7424	12.33009709
5706.8948	12.33009709
5707.0472	12.33009709
5707.1996	12.33009709
5707.352	12.34008097
5707.5044	12.33009709
5707.6568	12.33009709
5707.8092	12.33009709
5707.9616	12.33009709
5708.114	12.33009709
5708.2664	12.33009709
5708.4188	12.34008097
5708.5712	12.33009709
5708.7236	12.33009709
5708.876	12.33009709
5709.0284	12.33009709
5709.1808	12.33009709
5709.3332	12.34008097
5709.4856	12.33009709
5709.638	12.33009709
5709.7904	12.33009709
5709.9428	12.33009709
5710.0952	12.33009709
5710.2476	12.34008097
5710.4	12.33009709
5710.5524	12.33009709
5710.7048	12.33009709
5710.8572	12.33009709
5711.0096	12.33009709
5711.162	12.34008097
5711.3144	12.33009709
5711.4668	12.33009709
5711.6192	12.33009709
5711.7716	12.33009709
5711.924	12.33009709
5712.0764	12.34008097
5712.2288	12.33009709
5712.3812	12.33009709
5712.5336	12.33009709
5712.686	12.33009709
5712.8384	12.33009709
5712.9908	12.34008097
5713.1432	12.33009709
5713.2956	12.33009709
5713.448	12.33009709
5713.6004	12.33009709
5713.7528	12.33009709
5713.9052	12.34008097
5714.0576	12.33009709
5714.21	12.33009709
5714.3624	12.33009709
5714.5148	12.33009709
5714.6672	12.33009709
5714.8196	12.34008097
5714.972	12.33009709
5715.1244	12.33009709
5715.2768	12.33009709
5715.4292	12.33009709
5715.5816	12.33009709
5715.734	12.34008097
5715.8864	12.33009709
5716.0388	12.33009709
5716.1912	12.33009709
5716.3436	12.33009709
5716.496	12.33009709
5716.6484	12.33009709
5716.8008	12.34008097
5716.9532	12.33009709
5717.1056	12.33009709
5717.258	12.33009709
5717.4104	12.33009709
5717.5628	12.33009709
5717.7152	12.34008097
5717.8676	12.33009709
5718.02	12.33009709
5718.1724	12.33009709
5718.3248	12.33009709
5718.4772	12.33009709
5718.6296	12.34008097
5718.782	12.33009709
5718.9344	12.33009709
5719.0868	12.33009709
5719.2392	12.33009709
5719.3916	12.33009709
5719.544	12.34008097
5719.6964	12.33009709
5719.8488	12.33009709
5720.0012	12.33009709
5720.1536	12.33009709
5720.306	12.33009709
5720.4584	12.34008097
5720.6108	12.33009709
5720.7632	12.33009709
5720.9156	12.33009709
5721.068	12.33009709
5721.2204	12.33009709
5721.3728	12.34008097
5721.5252	12.33009709
5721.6776	12.33009709
5721.83	12.33009709
5721.9824	12.33009709
5722.1348	12.33009709
5722.2872	12.34008097
5722.4396	12.33009709
5722.592	12.33009709
5722.7444	12.33009709
5722.8968	12.33009709
5723.0492	12.33009709
5723.2016	12.34008097
5723.354	12.33009709
5723.5064	12.33009709
5723.6588	12.33009709
5723.8112	12.33009709
5723.9636	12.33009709
5724.116	12.34008097
5724.2684	12.33009709
5724.4208	12.33009709
5724.5732	12.33009709
5724.7256	12.33009709
5724.878	12.33009709
5725.0304	12.33009709
5725.1828	12.34008097
5725.3352	12.33009709
5725.4876	12.33009709
5725.64	12.33009709
5725.7924	12.33009709
5725.9448	12.33009709
5726.0972	12.34008097
5726.2496	12.33009709
5726.402	12.33009709
5726.5544	12.33009709
5726.7068	12.33009709
5726.8592	12.33009709
5727.0116	12.34008097
5727.164	12.33009709
5727.3164	12.33009709
5727.4688	12.33009709
5727.6212	12.33009709
5727.7736	12.33009709
5727.926	12.34008097
5728.0784	12.33009709
5728.2308	12.33009709
5728.3832	12.33009709
5728.5356	12.33009709
5728.688	12.33009709
5728.8404	12.34008097
5728.9928	12.33009709
5729.1452	12.33009709
5729.2976	12.33009709
5729.45	12.33009709
5729.6024	12.33009709
5729.7548	12.34008097
5729.9072	12.33009709
5730.0596	12.33009709
5730.212	12.33009709
5730.3644	12.33009709
5730.5168	12.33009709
5730.6692	12.34008097
5730.8216	12.33009709
5730.974	12.33009709
5731.1264	12.33009709
5731.2788	12.33009709
5731.4312	12.33009709
5731.5836	12.34008097
5731.736	12.33009709
5731.8884	12.33009709
5732.0408	12.33009709
5732.1932	12.33009709
5732.3456	12.33009709
5732.498	12.34008097
5732.6504	12.33009709
5732.8028	12.33009709
5732.9552	12.33009709
5733.1076	12.33009709
5733.26	12.33009709
5733.4124	12.34008097
5733.5648	12.33009709
5733.7172	12.33009709
5733.8696	12.33009709
5734.022	12.33009709
5734.1744	12.33009709
5734.3268	12.33009709
5734.4792	12.34008097
5734.6316	12.33009709
5734.784	12.33009709
5734.9364	12.33009709
5735.0888	12.33009709
5735.2412	12.33009709
5735.3936	12.34008097
5735.546	12.33009709
5735.6984	12.33009709
5735.8508	12.33009709
5736.0032	12.33009709
5736.1556	12.33009709
5736.308	12.34008097
5736.4604	12.33009709
5736.6128	12.33009709
5736.7652	12.33009709
5736.9176	12.33009709
5737.07	12.33009709
5737.2224	12.34008097
5737.3748	12.33009709
5737.5272	12.33009709
5737.6796	12.33009709
5737.832	12.33009709
5737.9844	12.33009709
5738.1368	12.34008097
5738.2892	12.33009709
5738.4416	12.33009709
5738.594	12.33009709
5738.7464	12.33009709
5738.8988	12.33009709
5739.0512	12.34008097
5739.2036	12.33009709
5739.356	12.33009709
5739.5084	12.33009709
5739.6608	12.33009709
5739.8132	12.33009709
5739.9656	12.34008097
5740.118	12.33009709
5740.2704	12.33009709
5740.4228	12.33009709
5740.5752	12.33009709
5740.7276	12.33009709
5740.88	12.34008097
5741.0324	12.33009709
5741.1848	12.33009709
5741.3372	12.33009709
5741.4896	12.33009709
5741.642	12.33009709
5741.7944	12.34008097
5741.9468	12.33009709
5742.0992	12.33009709
5742.2516	12.33009709
5742.404	12.33009709
5742.5564	12.33009709
5742.7088	12.33009709
5742.8612	12.34008097
5743.0136	12.33009709
5743.166	12.33009709
5743.3184	12.33009709
5743.4708	12.33009709
5743.6232	12.33009709
5743.7756	12.34008097
5743.928	12.33009709
5744.0804	12.33009709
5744.2328	12.33009709
5744.3852	12.33009709
5744.5376	12.33009709
5744.69	12.34008097
5744.8424	12.33009709
5744.9948	12.33009709
5745.1472	12.33009709
5745.2996	12.33009709
5745.452	12.33009709
5745.6044	12.34008097
5745.7568	12.33009709
5745.9092	12.33009709
5746.0616	12.33009709
5746.214	12.33009709
5746.3664	12.33009709
5746.5188	12.34008097
5746.6712	12.33009709
5746.8236	12.33009709
5746.976	12.33009709
5747.1284	12.33009709
5747.2808	12.33009709
5747.4332	12.34008097
5747.5856	12.33009709
5747.738	12.33009709
5747.8904	12.33009709
5748.0428	12.33009709
5748.1952	12.33009709
5748.3476	12.34008097
5748.5	12.33009709
5748.6524	12.33009709
5748.8048	12.33009709
5748.9572	12.33009709
5749.1096	12.33009709
5749.262	12.34008097
5749.4144	12.33009709
5749.5668	12.33009709
5749.7192	12.33009709
5749.8716	12.33009709
5750.024	12.33009709
5750.1764	12.34008097
5750.3288	12.33009709
5750.4812	12.33009709
5750.6336	12.33009709
5750.786	12.33009709
5750.9384	12.33009709
5751.0908	12.33009709
5751.2432	12.34008097
5751.3956	12.33009709
5751.548	12.33009709
5751.7004	12.33009709
5751.8528	12.33009709
5752.0052	12.33009709
5752.1576	12.34008097
5752.31	12.33009709
5752.4624	12.33009709
5752.6148	12.33009709
5752.7672	12.33009709
5752.9196	12.33009709
5753.072	12.34008097
5753.2244	12.33009709
5753.3768	12.33009709
5753.5292	12.33009709
5753.6816	12.33009709
5753.834	12.33009709
5753.9864	12.34008097
5754.1388	12.33009709
5754.2912	12.33009709
5754.4436	12.33009709
5754.596	12.33009709
5754.7484	12.33009709
5754.9008	12.34008097
5755.0532	12.33009709
5755.2056	12.33009709
5755.358	12.33009709
5755.5104	12.33009709
5755.6628	12.33009709
5755.8152	12.34008097
5755.9676	12.33009709
5756.12	12.33009709
5756.2724	12.33009709
5756.4248	12.33009709
5756.5772	12.33009709
5756.7296	12.34008097
5756.882	12.33009709
5757.0344	12.33009709
5757.1868	12.33009709
5757.3392	12.33009709
5757.4916	12.33009709
5757.644	12.34008097
5757.7964	12.33009709
5757.9488	12.33009709
5758.1012	12.33009709
5758.2536	12.33009709
5758.406	12.33009709
5758.5584	12.34008097
5758.7108	12.33009709
5758.8632	12.33009709
5759.0156	12.33009709
5759.168	12.33009709
5759.3204	12.33009709
5759.4728	12.34008097
5759.6252	12.33009709
5759.7776	12.33009709
5759.93	12.33009709
5760.0824	12.33009709
5760.2348	12.33009709
5760.3872	12.33009709
5760.5396	12.34008097
5760.692	12.33009709
5760.8444	12.33009709
5760.9968	12.33009709
5761.1492	12.33009709
5761.3016	12.33009709
5761.454	12.34008097
5761.6064	12.33009709
5761.7588	12.33009709
5761.9112	12.33009709
5762.0636	12.33009709
5762.216	12.33009709
5762.3684	12.34008097
5762.5208	12.33009709
5762.6732	12.33009709
5762.8256	12.33009709
5762.978	12.33009709
5763.1304	12.33009709
5763.2828	12.34008097
5763.4352	12.33009709
5763.5876	12.33009709
5763.74	12.33009709
5763.8924	12.33009709
5764.0448	12.33009709
5764.1972	12.34008097
5764.3496	12.33009709
5764.502	12.33009709
5764.6544	12.33009709
5764.8068	12.33009709
5764.9592	12.33009709
5765.1116	12.34008097
5765.264	12.33009709
5765.4164	12.33009709
5765.5688	12.33009709
5765.7212	12.33009709
5765.8736	12.33009709
5766.026	12.34008097
5766.1784	12.33009709
5766.3308	12.33009709
5766.4832	12.33009709
5766.6356	12.33009709
5766.788	12.33009709
5766.9404	12.34008097
5767.0928	12.33009709
5767.2452	12.33009709
5767.3976	12.33009709
5767.55	12.33009709
5767.7024	12.33009709
5767.8548	12.34008097
5768.0072	12.33009709
5768.1596	12.33009709
5768.312	12.33009709
5768.4644	12.33009709
5768.6168	12.33009709
5768.7692	12.33009709
5768.9216	12.34008097
5769.074	12.33009709
5769.2264	12.33009709
5769.3788	12.33009709
5769.5312	12.33009709
5769.6836	12.33009709
5769.836	12.34008097
5769.9884	12.33009709
5770.1408	12.33009709
5770.2932	12.33009709
5770.4456	12.33009709
5770.598	12.33009709
5770.7504	12.34008097
5770.9028	12.33009709
5771.0552	12.33009709
5771.2076	12.33009709
5771.36	12.33009709
5771.5124	12.33009709
5771.6648	12.34008097
5771.8172	12.33009709
5771.9696	12.33009709
5772.122	12.33009709
5772.2744	12.33009709
5772.4268	12.33009709
5772.5792	12.34008097
5772.7316	12.33009709
5772.884	12.33009709
5773.0364	12.33009709
5773.1888	12.33009709
5773.3412	12.33009709
5773.4936	12.34008097
5773.646	12.33009709
5773.7984	12.33009709
5773.9508	12.33009709
5774.1032	12.33009709
5774.2556	12.33009709
5774.408	12.34008097
5774.5604	12.33009709
5774.7128	12.33009709
5774.8652	12.33009709
5775.0176	12.33009709
5775.17	12.33009709
5775.3224	12.34008097
5775.4748	12.33009709
5775.6272	12.33009709
5775.7796	12.33009709
5775.932	12.33009709
5776.0844	12.33009709
5776.2368	12.34008097
5776.3892	12.33009709
5776.5416	12.33009709
5776.694	12.33009709
5776.8464	12.33009709
5776.9988	12.33009709
5777.1512	12.33009709
5777.3036	12.34008097
5777.456	12.33009709
5777.6084	12.33009709
5777.7608	12.33009709
5777.9132	12.33009709
5778.0656	12.33009709
5778.218	12.34008097
5778.3704	12.33009709
5778.5228	12.33009709
5778.6752	12.33009709
5778.8276	12.33009709
5778.98	12.33009709
5779.1324	12.34008097
5779.2848	12.33009709
5779.4372	12.33009709
5779.5896	12.33009709
5779.742	12.33009709
5779.8944	12.33009709
5780.0468	12.34008097
5780.1992	12.33009709
5780.3516	12.33009709
5780.504	12.33009709
