Profundidade[m]	Idade[Ma]
6391.0184	106.20089
6391.1708	106.202126
6391.3232	106.203362
6391.4756	106.204597
6391.628	106.205833
6391.7804	106.207069
6391.9328	106.208305
6392.0852	106.209541
6392.2376	106.210777
6392.39	106.212012
6392.5424	106.213248
6392.6948	106.214484
6392.8472	106.21572
6392.9996	106.216956
6393.152	106.218192
6393.3044	106.219427
6393.4568	106.220663
6393.6092	106.221899
6393.7616	106.223135
6393.914	106.224371
6394.0664	106.225607
6394.2188	106.226843
6394.3712	106.228078
6394.5236	106.229314
6394.676	106.23055
6394.8284	106.231786
6394.9808	106.233022
6395.1332	106.234258
6395.2856	106.235493
6395.438	106.236729
6395.5904	106.237965
6395.7428	106.239201
6395.8952	106.240437
6396.0476	106.241673
6396.2	106.242908
6396.3524	106.244144
6396.5048	106.24538
6396.6572	106.246616
6396.8096	106.247852
6396.962	106.249088
6397.1144	106.250323
6397.2668	106.251559
6397.4192	106.252795
6397.5716	106.254031
6397.724	106.255267
6397.8764	106.256503
6398.0288	106.257738
6398.1812	106.258974
6398.3336	106.26021
6398.486	106.261446
6398.6384	106.262682
6398.7908	106.263918
6398.9432	106.265153
6399.0956	106.266389
6399.248	106.267625
6399.4004	106.268861
6399.5528	106.270097
6399.7052	106.271333
6399.8576	106.272568
6400.01	106.273804
6400.1624	106.27504
6400.3148	106.276276
6400.4672	106.277512
6400.6196	106.278748
6400.772	106.279983
6400.9244	106.281219
6401.0768	106.282455
6401.2292	106.283691
6401.3816	106.284927
6401.534	106.286163
6401.6864	106.287398
6401.8388	106.288634
6401.9912	106.28987
6402.1436	106.291106
6402.296	106.292342
6402.4484	106.293578
6402.6008	106.294814
6402.7532	106.296049
6402.9056	106.297285
6403.058	106.298521
6403.2104	106.299757
6403.3628	106.300993
6403.5152	106.302229
6403.6676	106.303464
6403.82	106.3047
6403.9724	106.305936
6404.1248	106.307172
6404.2772	106.308408
6404.4296	106.309644
6404.582	106.310879
6404.7344	106.312115
6404.8868	106.313351
6405.0392	106.314587
6405.1916	106.315823
6405.344	106.317059
6405.4964	106.318294
6405.6488	106.31953
6405.8012	106.320766
6405.9536	106.322002
6406.106	106.323238
6406.2584	106.324474
6406.4108	106.325709
6406.5632	106.326945
6406.7156	106.328181
6406.868	106.329417
6407.0204	106.330653
6407.1728	106.331889
6407.3252	106.333124
6407.4776	106.33436
6407.63	106.335596
6407.7824	106.336832
6407.9348	106.338068
6408.0872	106.339304
6408.2396	106.340539
6408.392	106.341775
6408.5444	106.343011
6408.6968	106.344247
6408.8492	106.345483
6409.0016	106.346719
6409.154	106.347954
6409.3064	106.34919
6409.4588	106.350426
6409.6112	106.351662
6409.7636	106.352898
6409.916	106.354134
6410.0684	106.355369
6410.2208	106.356605
6410.3732	106.357841
6410.5256	106.359077
6410.678	106.360313
6410.8304	106.361549
6410.9828	106.362784
6411.1352	106.36402
6411.2876	106.365256
6411.44	106.366492
6411.5924	106.367728
6411.7448	106.368964
6411.8972	106.3702
6412.0496	106.371435
6412.202	106.372671
6412.3544	106.373907
6412.5068	106.375143
6412.6592	106.376379
6412.8116	106.377615
6412.964	106.37885
6413.1164	106.380086
6413.2688	106.381322
6413.4212	106.382558
6413.5736	106.383794
6413.726	106.38503
6413.8784	106.386265
6414.0308	106.387501
6414.1832	106.388737
6414.3356	106.389973
6414.488	106.391209
6414.6404	106.392445
6414.7928	106.39368
6414.9452	106.394916
6415.0976	106.396152
6415.25	106.397388
6415.4024	106.398624
6415.5548	106.39986
6415.7072	106.401095
6415.8596	106.402331
6416.012	106.403567
6416.1644	106.404803
6416.3168	106.406039
6416.4692	106.407275
6416.6216	106.40851
6416.774	106.409746
6416.9264	106.410982
6417.0788	106.412218
6417.2312	106.413454
6417.3836	106.41469
6417.536	106.415925
6417.6884	106.417161
6417.8408	106.418397
6417.9932	106.419633
6418.1456	106.420869
6418.298	106.422105
6418.4504	106.42334
6418.6028	106.424576
6418.7552	106.425812
6418.9076	106.427048
6419.06	106.428284
6419.2124	106.42952
6419.3648	106.430755
6419.5172	106.431991
6419.6696	106.433227
6419.822	106.434463
6419.9744	106.435699
6420.1268	106.436935
6420.2792	106.438171
6420.4316	106.439406
6420.584	106.440642
6420.7364	106.441878
6420.8888	106.443114
6421.0412	106.44435
6421.1936	106.445586
6421.346	106.446821
6421.4984	106.448057
6421.6508	106.449293
6421.8032	106.450529
6421.9556	106.451765
6422.108	106.453001
6422.2604	106.454236
6422.4128	106.455472
6422.5652	106.456708
6422.7176	106.457944
6422.87	106.45918
6423.0224	106.460416
6423.1748	106.461651
6423.3272	106.462887
6423.4796	106.464123
6423.632	106.465359
6423.7844	106.466595
6423.9368	106.467831
6424.0892	106.469066
6424.2416	106.470302
6424.394	106.471538
6424.5464	106.472774
6424.6988	106.47401
6424.8512	106.475246
6425.0036	106.476481
6425.156	106.477717
6425.3084	106.478953
6425.4608	106.480189
6425.6132	106.481425
6425.7656	106.482661
6425.918	106.483896
6426.0704	106.485132
6426.2228	106.486368
6426.3752	106.487604
6426.5276	106.48884
6426.68	106.490076
6426.8324	106.491311
6426.9848	106.492547
6427.1372	106.493783
6427.2896	106.495019
6427.442	106.496255
6427.5944	106.497491
6427.7468	106.498726
6427.8992	106.499962
6428.0516	106.501198
6428.204	106.502434
6428.3564	106.50367
6428.5088	106.504906
6428.6612	106.506142
6428.8136	106.507377
6428.966	106.508613
6429.1184	106.509849
6429.2708	106.511085
6429.4232	106.512321
6429.5756	106.513557
6429.728	106.514792
6429.8804	106.516028
6430.0328	106.517264
6430.1852	106.5185
6430.3376	106.519736
6430.49	106.520972
6430.6424	106.522207
6430.7948	106.523443
6430.9472	106.524679
6431.0996	106.525915
6431.252	106.527151
6431.4044	106.528387
6431.5568	106.529622
6431.7092	106.530858
6431.8616	106.532094
6432.014	106.53333
6432.1664	106.534566
6432.3188	106.535802
6432.4712	106.537037
6432.6236	106.538273
6432.776	106.539509
6432.9284	106.540745
6433.0808	106.541981
6433.2332	106.543217
6433.3856	106.544452
6433.538	106.545688
6433.6904	106.546924
6433.8428	106.54816
6433.9952	106.549396
6434.1476	106.550632
6434.3	106.551867
6434.4524	106.553103
6434.6048	106.554339
6434.7572	106.555575
6434.9096	106.556811
6435.062	106.558047
6435.2144	106.559282
6435.3668	106.560518
6435.5192	106.561754
6435.6716	106.56299
6435.824	106.564226
6435.9764	106.565462
6436.1288	106.566697
6436.2812	106.567933
6436.4336	106.569169
6436.586	106.570405
6436.7384	106.571641
6436.8908	106.572877
6437.0432	106.574112
6437.1956	106.575348
6437.348	106.576584
6437.5004	106.57782
6437.6528	106.579056
6437.8052	106.580292
6437.9576	106.581528
6438.11	106.582763
6438.2624	106.583999
6438.4148	106.585235
6438.5672	106.586471
6438.7196	106.587707
6438.872	106.588943
6439.0244	106.590178
6439.1768	106.591414
6439.3292	106.59265
6439.4816	106.593886
6439.634	106.595122
6439.7864	106.596358
6439.9388	106.597593
6440.0912	106.598829
6440.2436	106.600065
6440.396	106.601301
6440.5484	106.602537
6440.7008	106.603773
6440.8532	106.605008
6441.0056	106.606244
6441.158	106.60748
6441.3104	106.608716
6441.4628	106.609952
6441.6152	106.611188
6441.7676	106.612423
6441.92	106.613659
6442.0724	106.614895
6442.2248	106.616131
6442.3772	106.617367
6442.5296	106.618603
6442.682	106.619838
6442.8344	106.621074
6442.9868	106.62231
6443.1392	106.623546
6443.2916	106.624782
6443.444	106.626018
6443.5964	106.627253
6443.7488	106.628489
6443.9012	106.629725
6444.0536	106.630961
6444.206	106.632197
6444.3584	106.633433
6444.5108	106.634668
6444.6632	106.635904
6444.8156	106.63714
6444.968	106.638376
6445.1204	106.639612
6445.2728	106.640848
6445.4252	106.642083
6445.5776	106.643319
6445.73	106.644555
6445.8824	106.645791
6446.0348	106.647027
6446.1872	106.648263
6446.3396	106.649499
6446.492	106.650734
6446.6444	106.65197
6446.7968	106.653206
6446.9492	106.654442
6447.1016	106.655678
6447.254	106.656914
6447.4064	106.658149
6447.5588	106.659385
6447.7112	106.660621
6447.8636	106.661857
6448.016	106.663093
6448.1684	106.664329
6448.3208	106.665564
6448.4732	106.6668
6448.6256	106.668036
6448.778	106.669272
6448.9304	106.670508
6449.0828	106.671744
6449.2352	106.672979
6449.3876	106.674215
6449.54	106.675451
6449.6924	106.676687
6449.8448	106.677923
6449.9972	106.679159
6450.1496	106.680394
6450.302	106.68163
6450.4544	106.682866
6450.6068	106.684102
6450.7592	106.685338
6450.9116	106.686574
6451.064	106.687809
6451.2164	106.689045
6451.3688	106.690281
6451.5212	106.691517
6451.6736	106.692753
6451.826	106.693989
6451.9784	106.695224
6452.1308	106.69646
6452.2832	106.697696
6452.4356	106.698932
6452.588	106.700168
6452.7404	106.701404
6452.8928	106.702639
6453.0452	106.703875
6453.1976	106.705111
6453.35	106.706347
6453.5024	106.707583
6453.6548	106.708819
6453.8072	106.710054
6453.9596	106.71129
6454.112	106.712526
6454.2644	106.713762
6454.4168	106.714998
6454.5692	106.716234
6454.7216	106.71747
6454.874	106.718705
6455.0264	106.719941
6455.1788	106.721177
6455.3312	106.722413
6455.4836	106.723649
6455.636	106.724885
6455.7884	106.72612
6455.9408	106.727356
6456.0932	106.728592
6456.2456	106.729828
6456.398	106.731064
6456.5504	106.7323
6456.7028	106.733535
6456.8552	106.734771
6457.0076	106.736007
6457.16	106.737243
6457.3124	106.738479
6457.4648	106.739715
6457.6172	106.74095
6457.7696	106.742186
6457.922	106.743422
6458.0744	106.744658
6458.2268	106.745894
6458.3792	106.74713
6458.5316	106.748365
6458.684	106.749601
6458.8364	106.750837
6458.9888	106.752073
6459.1412	106.753309
6459.2936	106.754545
6459.446	106.75578
6459.5984	106.757016
6459.7508	106.758252
6459.9032	106.759488
6460.0556	106.760724
6460.208	106.76196
6460.3604	106.763195
6460.5128	106.764431
6460.6652	106.765667
6460.8176	106.766903
6460.97	106.768139
6461.1224	106.769375
6461.2748	106.77061
6461.4272	106.771846
6461.5796	106.773082
6461.732	106.774318
6461.8844	106.775554
6462.0368	106.77679
6462.1892	106.778025
6462.3416	106.779261
6462.494	106.780497
6462.6464	106.781733
6462.7988	106.782969
6462.9512	106.784205
6463.1036	106.78544
6463.256	106.786676
6463.4084	106.787912
6463.5608	106.789148
6463.7132	106.790384
6463.8656	106.79162
6464.018	106.792856
6464.1704	106.794091
6464.3228	106.795327
6464.4752	106.796563
6464.6276	106.797799
6464.78	106.799035
6464.9324	106.800271
6465.0848	106.801506
6465.2372	106.802742
6465.3896	106.803978
6465.542	106.805214
6465.6944	106.80645
6465.8468	106.807686
6465.9992	106.808921
6466.1516	106.810157
6466.304	106.811393
6466.4564	106.812629
6466.6088	106.813865
6466.7612	106.815101
6466.9136	106.816336
6467.066	106.817572
6467.2184	106.818808
6467.3708	106.820044
6467.5232	106.82128
6467.6756	106.822516
6467.828	106.823751
6467.9804	106.824987
6468.1328	106.826223
6468.2852	106.827459
6468.4376	106.828695
6468.59	106.829931
6468.7424	106.831166
6468.8948	106.832402
6469.0472	106.833638
6469.1996	106.834874
6469.352	106.83611
6469.5044	106.837346
6469.6568	106.838581
6469.8092	106.839817
6469.9616	106.841053
6470.114	106.842289
6470.2664	106.843525
6470.4188	106.844761
6470.5712	106.845996
6470.7236	106.847232
6470.876	106.848468
6471.0284	106.849704
6471.1808	106.85094
6471.3332	106.852176
6471.4856	106.853411
6471.638	106.854647
6471.7904	106.855883
6471.9428	106.857119
6472.0952	106.858355
6472.2476	106.859591
6472.4	106.860827
6472.5524	106.862062
6472.7048	106.863298
6472.8572	106.864534
6473.0096	106.86577
6473.162	106.867006
6473.3144	106.868242
6473.4668	106.869477
6473.6192	106.870713
6473.7716	106.871949
6473.924	106.873185
6474.0764	106.874421
6474.2288	106.875657
6474.3812	106.876892
6474.5336	106.878128
6474.686	106.879364
6474.8384	106.8806
6474.9908	106.881836
6475.1432	106.883072
6475.2956	106.884307
6475.448	106.885543
6475.6004	106.886779
6475.7528	106.888015
6475.9052	106.889251
6476.0576	106.890487
6476.21	106.891722
6476.3624	106.892958
6476.5148	106.894194
6476.6672	106.89543
6476.8196	106.896666
6476.972	106.897902
6477.1244	106.899137
6477.2768	106.900373
6477.4292	106.901609
6477.5816	106.902845
6477.734	106.904081
6477.8864	106.905317
6478.0388	106.906552
6478.1912	106.907788
6478.3436	106.909024
6478.496	106.91026
6478.6484	106.911496
6478.8008	106.912732
6478.9532	106.913967
6479.1056	106.915203
6479.258	106.916439
6479.4104	106.917675
6479.5628	106.918911
6479.7152	106.920147
6479.8676	106.921382
6480.02	106.922618
6480.1724	106.923854
6480.3248	106.92509
6480.4772	106.926326
6480.6296	106.927562
6480.782	106.928798
6480.9344	106.930033
6481.0868	106.931269
6481.2392	106.932505
6481.3916	106.933741
6481.544	106.934977
6481.6964	106.936213
6481.8488	106.937448
6482.0012	106.938684
6482.1536	106.93992
6482.306	106.941156
6482.4584	106.942392
6482.6108	106.943628
6482.7632	106.944863
6482.9156	106.946099
6483.068	106.947335
6483.2204	106.948571
6483.3728	106.949807
6483.5252	106.951043
6483.6776	106.952278
6483.83	106.953514
6483.9824	106.95475
6484.1348	106.955986
6484.2872	106.957222
6484.4396	106.958458
6484.592	106.959693
6484.7444	106.960929
6484.8968	106.962165
6485.0492	106.963401
6485.2016	106.964637
6485.354	106.965873
6485.5064	106.967108
6485.6588	106.968344
6485.8112	106.96958
6485.9636	106.970816
6486.116	106.972052
6486.2684	106.973288
6486.4208	106.974523
6486.5732	106.975759
6486.7256	106.976995
6486.878	106.978231
6487.0304	106.979467
6487.1828	106.980703
6487.3352	106.981938
6487.4876	106.983174
6487.64	106.98441
6487.7924	106.985646
6487.9448	106.986882
6488.0972	106.988118
6488.2496	106.989353
6488.402	106.990589
6488.5544	106.991825
6488.7068	106.993061
6488.8592	106.994297
6489.0116	106.995533
6489.164	106.996768
6489.3164	106.998004
6489.4688	106.99924
6489.6212	107.000476
6489.7736	107.001712
6489.926	107.002948
6490.0784	107.004184
6490.2308	107.005419
6490.3832	107.006655
6490.5356	107.007891
6490.688	107.009127
6490.8404	107.010363
6490.9928	107.011599
6491.1452	107.012834
6491.2976	107.01407
6491.45	107.015306
6491.6024	107.016542
6491.7548	107.017778
6491.9072	107.019014
6492.0596	107.020249
6492.212	107.021485
6492.3644	107.022721
6492.5168	107.023957
6492.6692	107.025193
6492.8216	107.026429
6492.974	107.027664
6493.1264	107.0289
6493.2788	107.030136
6493.4312	107.031372
6493.5836	107.032608
6493.736	107.033844
6493.8884	107.035079
6494.0408	107.036315
6494.1932	107.037551
6494.3456	107.038787
6494.498	107.040023
6494.6504	107.041259
6494.8028	107.042494
6494.9552	107.04373
6495.1076	107.044966
6495.26	107.046202
6495.4124	107.047438
6495.5648	107.048674
6495.7172	107.049909
6495.8696	107.051145
6496.022	107.052381
6496.1744	107.053617
6496.3268	107.054853
6496.4792	107.056089
6496.6316	107.057324
6496.784	107.05856
6496.9364	107.059796
6497.0888	107.061032
6497.2412	107.062268
6497.3936	107.063504
6497.546	107.064739
6497.6984	107.065975
6497.8508	107.067211
6498.0032	107.068447
6498.1556	107.069683
6498.308	107.070919
6498.4604	107.072155
6498.6128	107.07339
6498.7652	107.074626
6498.9176	107.075862
6499.07	107.077098
6499.2224	107.078334
6499.3748	107.07957
6499.5272	107.080805
6499.6796	107.082041
6499.832	107.083277
6499.9844	107.084513
6500.1368	107.085749
6500.2892	107.086985
6500.4416	107.08822
6500.594	107.089456
6500.7464	107.090692
6500.8988	107.091928
6501.0512	107.093164
6501.2036	107.0944
6501.356	107.095635
6501.5084	107.096871
6501.6608	107.098107
6501.8132	107.099343
6501.9656	107.100579
6502.118	107.101815
6502.2704	107.10305
6502.4228	107.104286
6502.5752	107.105522
6502.7276	107.106758
6502.88	107.107994
6503.0324	107.10923
6503.1848	107.110465
6503.3372	107.111701
6503.4896	107.112937
6503.642	107.114173
6503.7944	107.115409
6503.9468	107.116645
6504.0992	107.11788
6504.2516	107.119116
6504.404	107.120352
6504.5564	107.121588
6504.7088	107.122824
6504.8612	107.12406
6505.0136	107.125295
6505.166	107.126531
6505.3184	107.127767
6505.4708	107.129003
6505.6232	107.130239
6505.7756	107.131475
6505.928	107.13271
6506.0804	107.133946
6506.2328	107.135182
6506.3852	107.136418
6506.5376	107.137654
6506.69	107.13889
6506.8424	107.140126
6506.9948	107.141361
6507.1472	107.142597
6507.2996	107.143833
6507.452	107.145069
6507.6044	107.146305
6507.7568	107.147541
6507.9092	107.148776
6508.0616	107.150012
6508.214	107.151248
6508.3664	107.152484
6508.5188	107.15372
6508.6712	107.154956
6508.8236	107.156191
6508.976	107.157427
6509.1284	107.158663
6509.2808	107.159899
6509.4332	107.161135
6509.5856	107.162371
6509.738	107.163606
6509.8904	107.164842
6510.0428	107.166078
6510.1952	107.167314
6510.3476	107.16855
6510.5	107.169786
6510.6524	107.171021
